class,method,returnType,parameters
org.compiere.model.X_C_Invoice,setC_DocTypeTarget_ID,void,int
org.compiere.model.X_C_Invoice,getC_DocTypeTarget_ID,int,
org.compiere.model.X_C_Invoice,setC_DocType_ID,void,int
org.compiere.model.X_C_Invoice,getC_DocType_ID,int,
org.compiere.model.X_C_Invoice,setC_Invoice_ID,void,int
org.compiere.model.X_C_Invoice,getC_Invoice_ID,int,
org.compiere.model.X_C_Invoice,setC_Order_ID,void,int
org.compiere.model.X_C_Invoice,getC_Order_ID,int,
org.compiere.model.X_C_Invoice,setC_PaymentTerm_ID,void,int
org.compiere.model.X_C_Invoice,getC_PaymentTerm_ID,int,
org.compiere.model.X_C_Invoice,setC_Payment_ID,void,int
org.compiere.model.X_C_Invoice,getC_Payment_ID,int,
org.compiere.model.X_C_Invoice,setC_Project_ID,void,int
org.compiere.model.X_C_Invoice,getC_Project_ID,int,
org.compiere.model.X_C_Invoice,setChargeAmt,void,java.math.BigDecimal
org.compiere.model.X_C_Invoice,getChargeAmt,java.math.BigDecimal,
org.compiere.model.X_C_Invoice,setCopyFrom,void,java.lang.String
org.compiere.model.X_C_Invoice,getCopyFrom,java.lang.String,
org.compiere.model.X_C_Invoice,setCreateFrom,void,java.lang.String
org.compiere.model.X_C_Invoice,getCreateFrom,java.lang.String,
org.compiere.model.X_C_Invoice,setDateAcct,void,java.sql.Timestamp
org.compiere.model.X_C_Invoice,getDateAcct,java.sql.Timestamp,
org.compiere.model.X_C_Invoice,setDateInvoiced,void,java.sql.Timestamp
org.compiere.model.X_C_Invoice,getDateInvoiced,java.sql.Timestamp,
org.compiere.model.X_C_Invoice,setDateOrdered,void,java.sql.Timestamp
org.compiere.model.X_C_Invoice,getDateOrdered,java.sql.Timestamp,
org.compiere.model.X_C_Invoice,setDatePrinted,void,java.sql.Timestamp
org.compiere.model.X_C_Invoice,getDatePrinted,java.sql.Timestamp,
org.compiere.model.X_C_Invoice,setDescription,void,java.lang.String
org.compiere.model.X_C_Invoice,getDescription,java.lang.String,
org.compiere.model.X_C_Invoice,isDocActionValid,boolean,java.lang.String
org.compiere.model.X_C_Invoice,setDocAction,void,java.lang.String
org.compiere.model.X_C_Invoice,getDocAction,java.lang.String,
org.compiere.model.X_C_Invoice,isDocStatusValid,boolean,java.lang.String
org.compiere.model.X_C_Invoice,setDocStatus,void,java.lang.String
org.compiere.model.X_C_Invoice,getDocStatus,java.lang.String,
org.compiere.model.X_C_Invoice,setDocumentNo,void,java.lang.String
org.compiere.model.X_C_Invoice,getDocumentNo,java.lang.String,
org.compiere.model.X_C_Invoice,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_Invoice,setGenerateTo,void,java.lang.String
org.compiere.model.X_C_Invoice,getGenerateTo,java.lang.String,
org.compiere.model.X_C_Invoice,setGrandTotal,void,java.math.BigDecimal
org.compiere.model.X_C_Invoice,getGrandTotal,java.math.BigDecimal,
org.compiere.model.X_C_Invoice,isInvoiceCollectionTypeValid,boolean,java.lang.String
org.compiere.model.X_C_Invoice,setInvoiceCollectionType,void,java.lang.String
org.compiere.model.X_C_Invoice,getInvoiceCollectionType,java.lang.String,
org.compiere.model.X_C_Invoice,setIsApproved,void,boolean
org.compiere.model.X_C_Invoice,isApproved,boolean,
org.compiere.model.X_C_Invoice,setIsDiscountPrinted,void,boolean
org.compiere.model.X_C_Invoice,isDiscountPrinted,boolean,
org.compiere.model.X_C_Invoice,setIsInDispute,void,boolean
org.compiere.model.X_C_Invoice,isInDispute,boolean,
org.compiere.model.X_C_Invoice,setIsPaid,void,boolean
org.compiere.model.X_C_Invoice,isPaid,boolean,
org.compiere.model.X_C_Invoice,setIsPayScheduleValid,void,boolean
org.compiere.model.X_C_Invoice,isPayScheduleValid,boolean,
org.compiere.model.X_C_Invoice,setIsPrinted,void,boolean
org.compiere.model.X_C_Invoice,isPrinted,boolean,
org.compiere.model.X_C_Invoice,setIsReturnTrx,void,boolean
org.compiere.model.X_C_Invoice,isReturnTrx,boolean,
org.compiere.model.X_C_Invoice,setIsSOTrx,void,boolean
org.compiere.model.X_C_Invoice,isSOTrx,boolean,
org.compiere.model.X_C_Invoice,setIsSelfService,void,boolean
org.compiere.model.X_C_Invoice,isSelfService,boolean,
org.compiere.model.X_C_Invoice,setIsTaxIncluded,void,boolean
org.compiere.model.X_C_Invoice,isTaxIncluded,boolean,
org.compiere.model.X_C_Invoice,setIsTransferred,void,boolean
org.compiere.model.X_C_Invoice,isTransferred,boolean,
org.compiere.model.X_C_Invoice,setM_PriceList_ID,void,int
org.compiere.model.X_C_Invoice,getM_PriceList_ID,int,
org.compiere.model.X_C_Invoice,isMatchRequirementIValid,boolean,java.lang.String
org.compiere.model.X_C_Invoice,setMatchRequirementI,void,java.lang.String
org.compiere.model.X_C_Invoice,getMatchRequirementI,java.lang.String,
org.compiere.model.X_C_Invoice,setPOReference,void,java.lang.String
org.compiere.model.X_C_Invoice,getPOReference,java.lang.String,
org.compiere.model.X_C_Invoice,isPaymentRuleValid,boolean,java.lang.String
org.compiere.model.X_C_Invoice,setPaymentRule,void,java.lang.String
org.compiere.model.X_C_Invoice,getPaymentRule,java.lang.String,
org.compiere.model.X_C_Invoice,setPosted,void,boolean
org.compiere.model.X_C_Invoice,isPosted,boolean,
org.compiere.model.X_C_Invoice,setProcessed,void,boolean
org.compiere.model.X_C_Invoice,isProcessed,boolean,
org.compiere.model.X_C_Invoice,setProcessing,void,boolean
org.compiere.model.X_C_Invoice,isProcessing,boolean,
org.compiere.model.X_C_Invoice,setRef_Invoice_ID,void,int
org.compiere.model.X_C_Invoice,getRef_Invoice_ID,int,
org.compiere.model.X_C_Invoice,setSalesRep_ID,void,int
org.compiere.model.X_C_Invoice,getSalesRep_ID,int,
org.compiere.model.X_C_Invoice,setSendEMail,void,boolean
org.compiere.model.X_C_Invoice,isSendEMail,boolean,
org.compiere.model.X_C_Invoice,setTotalLines,void,java.math.BigDecimal
org.compiere.model.X_C_Invoice,getTotalLines,java.math.BigDecimal,
org.compiere.model.X_C_Invoice,setUser1_ID,void,int
org.compiere.model.X_C_Invoice,getUser1_ID,int,
org.compiere.model.X_C_Invoice,setUser2_ID,void,int
org.compiere.model.X_C_Invoice,getUser2_ID,int,
org.compiere.model.X_C_InvoiceBatch,get_Table_ID,int,
org.compiere.model.X_C_InvoiceBatch,setC_ConversionType_ID,void,int
org.compiere.model.X_C_InvoiceBatch,getC_ConversionType_ID,int,
org.compiere.model.X_C_InvoiceBatch,setC_Currency_ID,void,int
org.compiere.model.X_C_InvoiceBatch,getC_Currency_ID,int,
org.compiere.model.X_C_InvoiceBatch,setC_InvoiceBatch_ID,void,int
org.compiere.model.X_C_InvoiceBatch,getC_InvoiceBatch_ID,int,
org.compiere.model.X_C_InvoiceBatch,setControlAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceBatch,getControlAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceBatch,setDateDoc,void,java.sql.Timestamp
org.compiere.model.X_C_InvoiceBatch,getDateDoc,java.sql.Timestamp,
org.compiere.model.X_C_InvoiceBatch,setDescription,void,java.lang.String
org.compiere.model.X_C_InvoiceBatch,getDescription,java.lang.String,
org.compiere.model.X_C_InvoiceBatch,setDocumentAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceBatch,getDocumentAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceBatch,setDocumentNo,void,java.lang.String
org.compiere.model.X_C_InvoiceBatch,getDocumentNo,java.lang.String,
org.compiere.model.X_C_InvoiceBatch,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_InvoiceBatch,setIsSOTrx,void,boolean
org.compiere.model.X_C_InvoiceBatch,isSOTrx,boolean,
org.compiere.model.X_C_InvoiceBatch,setProcessed,void,boolean
org.compiere.model.X_C_InvoiceBatch,isProcessed,boolean,
org.compiere.model.X_C_InvoiceBatch,setProcessing,void,boolean
org.compiere.model.X_C_InvoiceBatch,isProcessing,boolean,
org.compiere.model.X_C_InvoiceBatch,setSalesRep_ID,void,int
org.compiere.model.X_C_InvoiceBatch,getSalesRep_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,get_Table_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setAD_OrgTrx_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getAD_OrgTrx_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setAD_User_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getAD_User_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_Activity_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_Activity_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_BPartner_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_BPartner_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_BPartner_Location_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_BPartner_Location_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_Charge_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_Charge_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_DocType_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_DocType_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_InvoiceBatchLine_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_InvoiceBatchLine_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_InvoiceBatch_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_InvoiceBatch_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_InvoiceLine_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_InvoiceLine_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_Invoice_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_Invoice_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_Project_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_Project_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setC_Tax_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getC_Tax_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setDateAcct,void,java.sql.Timestamp
org.compiere.model.X_C_InvoiceBatchLine,getDateAcct,java.sql.Timestamp,
org.compiere.model.X_C_InvoiceBatchLine,setDateInvoiced,void,java.sql.Timestamp
org.compiere.model.X_C_InvoiceBatchLine,getDateInvoiced,java.sql.Timestamp,
org.compiere.model.X_C_InvoiceBatchLine,setDescription,void,java.lang.String
org.compiere.model.X_C_InvoiceBatchLine,getDescription,java.lang.String,
org.compiere.model.X_C_InvoiceBatchLine,setDocumentNo,void,java.lang.String
org.compiere.model.X_C_InvoiceBatchLine,getDocumentNo,java.lang.String,
org.compiere.model.X_C_InvoiceBatchLine,setIsTaxIncluded,void,boolean
org.compiere.model.X_C_InvoiceBatchLine,isTaxIncluded,boolean,
org.compiere.model.X_C_InvoiceBatchLine,setLine,void,int
org.compiere.model.X_C_InvoiceBatchLine,getLine,int,
org.compiere.model.X_C_InvoiceBatchLine,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_InvoiceBatchLine,setLineNetAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceBatchLine,getLineNetAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceBatchLine,setLineTotalAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceBatchLine,getLineTotalAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceBatchLine,setPriceEntered,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceBatchLine,getPriceEntered,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceBatchLine,setProcessed,void,boolean
org.compiere.model.X_C_InvoiceBatchLine,isProcessed,boolean,
org.compiere.model.X_C_InvoiceBatchLine,setQtyEntered,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceBatchLine,getQtyEntered,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceBatchLine,setTaxAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceBatchLine,getTaxAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceBatchLine,setUser1_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getUser1_ID,int,
org.compiere.model.X_C_InvoiceBatchLine,setUser2_ID,void,int
org.compiere.model.X_C_InvoiceBatchLine,getUser2_ID,int,
org.compiere.model.X_C_InvoiceLine,get_Table_ID,int,
org.compiere.model.X_C_InvoiceLine,setAD_OrgTrx_ID,void,int
org.compiere.model.X_C_InvoiceLine,getAD_OrgTrx_ID,int,
org.compiere.model.X_C_InvoiceLine,setA_Asset_ID,void,int
org.compiere.model.X_C_InvoiceLine,getA_Asset_ID,int,
org.compiere.model.X_C_InvoiceLine,setC_Activity_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_Activity_ID,int,
org.compiere.model.X_C_InvoiceLine,setC_Campaign_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_Campaign_ID,int,
org.compiere.model.X_C_InvoiceLine,setC_Charge_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_Charge_ID,int,
org.compiere.model.X_C_InvoiceLine,setC_InvoiceLine_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_InvoiceLine_ID,int,
org.compiere.model.X_C_InvoiceLine,setC_Invoice_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_Invoice_ID,int,
org.compiere.model.X_C_InvoiceLine,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_InvoiceLine,setC_OrderLine_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_OrderLine_ID,int,
org.compiere.model.X_C_InvoiceLine,setC_ProjectPhase_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_ProjectPhase_ID,int,
org.compiere.model.X_C_InvoiceLine,setC_ProjectTask_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_ProjectTask_ID,int,
org.compiere.model.X_C_InvoiceLine,setC_Project_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_Project_ID,int,
org.compiere.model.X_C_InvoiceLine,setC_Tax_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_Tax_ID,int,
org.compiere.model.X_C_InvoiceLine,setC_UOM_ID,void,int
org.compiere.model.X_C_InvoiceLine,getC_UOM_ID,int,
org.compiere.model.X_C_InvoiceLine,setDescription,void,java.lang.String
org.compiere.model.X_C_InvoiceLine,getDescription,java.lang.String,
org.compiere.model.X_C_InvoiceLine,setIsAssetAddition,void,boolean
org.compiere.model.X_C_InvoiceLine,isAssetAddition,boolean,
org.compiere.model.X_C_InvoiceLine,setIsDescription,void,boolean
org.compiere.model.X_C_InvoiceLine,isDescription,boolean,
org.compiere.model.X_C_InvoiceLine,setIsPrinted,void,boolean
org.compiere.model.X_C_InvoiceLine,isPrinted,boolean,
org.compiere.model.X_C_InvoiceLine,setLine,void,int
org.compiere.model.X_C_InvoiceLine,getLine,int,
org.compiere.model.X_C_InvoiceLine,isLineDocStatusValid,boolean,java.lang.String
org.compiere.model.X_C_InvoiceLine,setLineDocStatus,void,java.lang.String
org.compiere.model.X_C_InvoiceLine,getLineDocStatus,java.lang.String,
org.compiere.model.X_C_InvoiceLine,setLineNetAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceLine,getLineNetAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceLine,setLineTotalAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceLine,getLineTotalAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceLine,setM_AttributeSetInstance_ID,void,int
org.compiere.model.X_C_InvoiceLine,getM_AttributeSetInstance_ID,int,
org.compiere.model.X_C_InvoiceLine,setM_InOutLine_ID,void,int
org.compiere.model.X_C_InvoiceLine,getM_InOutLine_ID,int,
org.compiere.model.X_C_InvoiceLine,setM_Product_ID,void,int
org.compiere.model.X_C_InvoiceLine,getM_Product_ID,int,
org.compiere.model.X_C_InvoiceLine,setPriceActual,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceLine,getPriceActual,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceLine,setPriceEntered,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceLine,getPriceEntered,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceLine,setPriceLimit,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceLine,getPriceLimit,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceLine,setPriceList,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceLine,getPriceList,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceLine,setProcessed,void,boolean
org.compiere.model.X_C_InvoiceLine,isProcessed,boolean,
org.compiere.model.X_C_InvoiceLine,setQtyEntered,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceLine,getQtyEntered,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceLine,setQtyInvoiced,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceLine,getQtyInvoiced,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceLine,setRRAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceLine,getRRAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceLine,setRRStartDate,void,java.sql.Timestamp
org.compiere.model.X_C_InvoiceLine,getRRStartDate,java.sql.Timestamp,
org.compiere.model.X_C_InvoiceLine,setRef_InvoiceLine_ID,void,int
org.compiere.model.X_C_InvoiceLine,getRef_InvoiceLine_ID,int,
org.compiere.model.X_C_InvoiceLine,setS_ResourceAssignment_ID,void,int
org.compiere.model.X_C_InvoiceLine,getS_ResourceAssignment_ID,int,
org.compiere.model.X_C_InvoiceLine,setTaxAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceLine,getTaxAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceLine,setUser1_ID,void,int
org.compiere.model.X_C_InvoiceLine,getUser1_ID,int,
org.compiere.model.X_C_InvoiceLine,setUser2_ID,void,int
org.compiere.model.X_C_InvoiceLine,getUser2_ID,int,
org.compiere.model.X_C_InvoicePaySchedule,get_Table_ID,int,
org.compiere.model.X_C_InvoicePaySchedule,setC_InvoicePaySchedule_ID,void,int
org.compiere.model.X_C_InvoicePaySchedule,getC_InvoicePaySchedule_ID,int,
org.compiere.model.X_C_InvoicePaySchedule,setC_Invoice_ID,void,int
org.compiere.model.X_C_InvoicePaySchedule,getC_Invoice_ID,int,
org.compiere.model.X_C_InvoicePaySchedule,setC_PaySchedule_ID,void,int
org.compiere.model.X_C_InvoicePaySchedule,getC_PaySchedule_ID,int,
org.compiere.model.X_C_InvoicePaySchedule,setDiscountAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoicePaySchedule,getDiscountAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoicePaySchedule,setDiscountDate,void,java.sql.Timestamp
org.compiere.model.X_C_InvoicePaySchedule,getDiscountDate,java.sql.Timestamp,
org.compiere.model.X_C_InvoicePaySchedule,getKeyNamePair,org.compiere.util.KeyNamePair,
org.compiere.model.X_C_InvoicePaySchedule,setDueAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoicePaySchedule,getDueAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoicePaySchedule,setDueDate,void,java.sql.Timestamp
org.compiere.model.X_C_InvoicePaySchedule,getDueDate,java.sql.Timestamp,
org.compiere.model.X_C_InvoicePaySchedule,setIsValid,void,boolean
org.compiere.model.X_C_InvoicePaySchedule,isValid,boolean,
org.compiere.model.X_C_InvoicePaySchedule,setProcessed,void,boolean
org.compiere.model.X_C_InvoicePaySchedule,isProcessed,boolean,
org.compiere.model.X_C_InvoicePaySchedule,setProcessing,void,boolean
org.compiere.model.X_C_InvoicePaySchedule,isProcessing,boolean,
org.compiere.model.X_C_InvoiceSchedule,get_Table_ID,int,
org.compiere.model.X_C_InvoiceSchedule,setAmt,void,java.math.BigDecimal
org.compiere.model.X_C_InvoiceSchedule,getAmt,java.math.BigDecimal,
org.compiere.model.X_C_InvoiceSchedule,setC_InvoiceSchedule_ID,void,int
org.compiere.model.X_C_InvoiceSchedule,getC_InvoiceSchedule_ID,int,
org.compiere.model.X_C_InvoiceSchedule,setDescription,void,java.lang.String
org.compiere.model.X_C_InvoiceSchedule,getDescription,java.lang.String,
org.compiere.model.X_C_InvoiceSchedule,setEvenInvoiceWeek,void,boolean
org.compiere.model.X_C_InvoiceSchedule,isEvenInvoiceWeek,boolean,
org.compiere.model.X_C_InvoiceSchedule,setInvoiceDay,void,int
