class,method,returnType,parameters
net.jforum.repository.ForumRepository,addCategory,void,net.jforum.entities.Category
net.jforum.repository.ForumRepository,getForum,net.jforum.entities.Forum,int
net.jforum.repository.ForumRepository,isForumAccessible,boolean,int
net.jforum.repository.ForumRepository,isForumAccessible,boolean,int;int
net.jforum.repository.ForumRepository,isForumAccessible,boolean,int;int;int
net.jforum.repository.ForumRepository,addForum,void,net.jforum.entities.Forum
net.jforum.repository.ForumRepository,removeForum,void,net.jforum.entities.Forum
net.jforum.repository.ForumRepository,reloadForum,void,int
net.jforum.repository.ForumRepository,updateForumStats,void,net.jforum.entities.Topic;net.jforum.entities.User;net.jforum.entities.Post
net.jforum.repository.ForumRepository,getLastPostInfo,net.jforum.entities.LastPostInfo,net.jforum.entities.Forum
net.jforum.repository.ForumRepository,getLastPostInfo,net.jforum.entities.LastPostInfo,int
net.jforum.repository.ForumRepository,getModeratorList,java.util.List<net.jforum.entities.ModeratorInfo>,int
net.jforum.repository.ForumRepository,clearModeratorList,void,
net.jforum.repository.ForumRepository,lastRegisteredUser,net.jforum.entities.User,
net.jforum.repository.ForumRepository,setLastRegisteredUser,void,net.jforum.entities.User
net.jforum.repository.ForumRepository,totalUsers,java.lang.Integer,
net.jforum.repository.ForumRepository,incrementTotalUsers,void,
net.jforum.repository.ForumRepository,getTotalMessages,int,
net.jforum.repository.ForumRepository,getTotalMessages,int,boolean
net.jforum.repository.ForumRepository,incrementTotalMessages,void,
net.jforum.repository.ForumRepository,loadForums,void,net.jforum.dao.ForumDAO
net.jforum.repository.ForumRepository,loadUsersInfo,void,
net.jforum.repository.ForumRepository,loadCategories,void,net.jforum.dao.CategoryDAO
net.jforum.repository.ForumRepository,getListAllowedForums,java.lang.String,
net.jforum.repository.ModulesRepository,init,void,java.lang.String
net.jforum.repository.ModulesRepository,size,int,
net.jforum.repository.ModulesRepository,getModuleClass,java.lang.String,java.lang.String
net.jforum.repository.PostRepository,setCacheEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.PostRepository,setEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.PostRepository,size,int,
net.jforum.repository.PostRepository,size,int,int
net.jforum.repository.PostRepository,cachedTopics,java.util.Collection<java.lang.String>,
net.jforum.repository.PostRepository,selectAllByTopicByLimit,java.util.List<net.jforum.entities.Post>,int;int;int
net.jforum.repository.PostRepository,removeEldestEntry,boolean,java.util.Map.Entry<java.lang.String, java.util.List<net.jforum.entities.Post>>
net.jforum.repository.PostRepository,remove,void,int;net.jforum.entities.Post
net.jforum.repository.PostRepository,update,void,int;net.jforum.entities.Post
net.jforum.repository.PostRepository,append,void,int;net.jforum.entities.Post
net.jforum.repository.PostRepository,clearCache,void,int
net.jforum.repository.RankingRepository,setCacheEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.RankingRepository,setEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.RankingRepository,loadRanks,void,
net.jforum.repository.RankingRepository,getRankTitle,java.lang.String,int;int
net.jforum.repository.RankingRepository,getRankTitleByPosts,java.lang.String,int
net.jforum.repository.RankingRepository,getRankTitleById,java.lang.String,int
net.jforum.repository.RankingRepository,size,int,
net.jforum.repository.RegEmailRepository,load,void,
net.jforum.repository.RegEmailRepository,size,int,
net.jforum.repository.RegEmailRepository,canRegister,int,java.lang.String
net.jforum.repository.RolesRepository,setCacheEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.RolesRepository,setEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.RolesRepository,getGroupRoles,net.jforum.security.RoleCollection,int
net.jforum.repository.RolesRepository,clear,void,
net.jforum.repository.RolesRepository,getGroupRoles,net.jforum.security.RoleCollection,int[]
net.jforum.repository.RolesRepository,addGroupRoles,void,int[];net.jforum.security.RoleCollection
net.jforum.repository.SecurityRepository,setCacheEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.SecurityRepository,setEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.SecurityRepository,load,net.jforum.security.PermissionControl,int;boolean
net.jforum.repository.SecurityRepository,load,net.jforum.security.PermissionControl,int
net.jforum.repository.SecurityRepository,load,net.jforum.security.PermissionControl,net.jforum.entities.User
net.jforum.repository.SecurityRepository,load,net.jforum.security.PermissionControl,net.jforum.entities.User;boolean
net.jforum.repository.SecurityRepository,canAccess,boolean,java.lang.String
net.jforum.repository.SecurityRepository,canAccess,boolean,int;java.lang.String
net.jforum.repository.SecurityRepository,canAccess,boolean,java.lang.String;java.lang.String
net.jforum.repository.SecurityRepository,canAccess,boolean,int;java.lang.String;java.lang.String
net.jforum.repository.SecurityRepository,get,net.jforum.security.PermissionControl,int
net.jforum.repository.SecurityRepository,add,void,int;net.jforum.security.PermissionControl
net.jforum.repository.SecurityRepository,remove,void,int
net.jforum.repository.SecurityRepository,clean,void,
net.jforum.repository.SmiliesRepository,setCacheEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.SmiliesRepository,setEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.SmiliesRepository,loadSmilies,void,
net.jforum.repository.SmiliesRepository,getSmilies,java.util.List<net.jforum.entities.Smilie>,
net.jforum.repository.SpamRepository,load,void,
net.jforum.repository.SpamRepository,size,int,
net.jforum.repository.SpamRepository,findSpam,java.lang.String,java.lang.String
net.jforum.repository.TopicRepository,setCacheEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.TopicRepository,setEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.TopicRepository,isLoaded,boolean,int
net.jforum.repository.TopicRepository,pushTopic,void,net.jforum.entities.Topic
net.jforum.repository.TopicRepository,getRecentTopics,java.util.List<net.jforum.entities.Topic>,
net.jforum.repository.TopicRepository,getRecentTopics,java.util.List<net.jforum.entities.Topic>,int;int
net.jforum.repository.TopicRepository,loadMostRecentTopics,java.util.List<net.jforum.entities.Topic>,
net.jforum.repository.TopicRepository,loadMostRecentTopics,java.util.List<net.jforum.entities.Topic>,int;int
net.jforum.repository.TopicRepository,loadHottestTopics,java.util.List<net.jforum.entities.Topic>,
net.jforum.repository.TopicRepository,addAll,void,int;java.util.List<net.jforum.entities.Topic>
net.jforum.repository.TopicRepository,clearCache,void,int
net.jforum.repository.TopicRepository,addTopic,void,net.jforum.entities.Topic
net.jforum.repository.TopicRepository,updateTopic,void,net.jforum.entities.Topic
net.jforum.repository.TopicRepository,getTopic,net.jforum.entities.Topic,net.jforum.entities.Topic
net.jforum.repository.TopicRepository,isTopicCached,boolean,net.jforum.entities.Topic
net.jforum.repository.TopicRepository,getTopics,java.util.List<net.jforum.entities.Topic>,int
net.jforum.repository.Tpl,setCacheEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.Tpl,setEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.Tpl,load,void,java.lang.String
net.jforum.repository.Tpl,name,java.lang.String,java.lang.String
net.jforum.search.ContentSearchOperation,performSearch,net.jforum.search.SearchResult<net.jforum.entities.Post>,net.jforum.search.SearchArgs
net.jforum.search.ContentSearchOperation,prepareForDisplay,void,
net.jforum.search.ContentSearchOperation,getResults,java.util.List<net.jforum.entities.Post>,
net.jforum.search.ContentSearchOperation,totalRecords,int,
net.jforum.search.ContentSearchOperation,viewTemplate,java.lang.String,
net.jforum.search.ContentSearchOperation,extractForumId,int,java.lang.Object
net.jforum.search.LuceneContentCollector,collect,java.util.List<net.jforum.entities.Post>,net.jforum.search.SearchArgs;ScoreDoc[];Query
net.jforum.search.LuceneContentCollector,retrieveRealPosts,java.util.List<net.jforum.entities.Post>,int[];Query
net.jforum.search.LuceneIndexer,watchNewDocuDocumentAdded,void,net.jforum.search.NewDocumentAdded
net.jforum.search.LuceneIndexer,batchCreate,void,net.jforum.entities.Post
net.jforum.search.LuceneIndexer,createRAMWriter,void,
net.jforum.search.LuceneIndexer,flushRAMDirectoryIfNecessary,void,
net.jforum.search.LuceneIndexer,flushRAMDirectory,void,
net.jforum.search.LuceneIndexer,create,void,net.jforum.entities.Post
net.jforum.search.LuceneIndexer,update,void,net.jforum.entities.Post
net.jforum.search.LuceneIndexer,createDocument,Document,net.jforum.entities.Post
net.jforum.search.LuceneIndexer,notifyNewDocumentAdded,void,
net.jforum.search.LuceneIndexer,delete,void,net.jforum.entities.Post
net.jforum.search.LuceneIndexer,performDelete,boolean,net.jforum.entities.Post
net.jforum.search.LuceneManager,init,void,
net.jforum.search.LuceneManager,luceneSearch,net.jforum.search.LuceneSearch,
net.jforum.search.LuceneManager,luceneIndexer,net.jforum.search.LuceneIndexer,
net.jforum.search.LuceneManager,create,void,net.jforum.entities.Post
net.jforum.search.LuceneManager,update,void,net.jforum.entities.Post
net.jforum.search.LuceneManager,search,net.jforum.search.SearchResult<net.jforum.entities.Post>,net.jforum.search.SearchArgs
net.jforum.search.LuceneManager,delete,void,net.jforum.entities.Post
net.jforum.search.LuceneReindexArgs,getFromDate,java.util.Date,
net.jforum.search.LuceneReindexArgs,getToDate,java.util.Date,
net.jforum.search.LuceneReindexArgs,getFirstPostId,int,
net.jforum.search.LuceneReindexArgs,avoidDuplicatedRecords,boolean,
net.jforum.search.LuceneReindexArgs,recreate,boolean,
net.jforum.search.LuceneReindexArgs,getLastPostId,int,
net.jforum.search.LuceneReindexArgs,filterByDate,boolean,
net.jforum.search.LuceneReindexArgs,filterByMessage,boolean,
net.jforum.search.LuceneReindexer,startProcess,void,
net.jforum.search.LuceneReindexer,startBackgroundProcess,void,
net.jforum.search.LuceneReindexer,reindex,void,
net.jforum.search.LuceneSearch,newDocumentAdded,void,
net.jforum.search.LuceneSearch,search,net.jforum.search.SearchResult<net.jforum.entities.Post>,net.jforum.search.SearchArgs
net.jforum.search.LuceneSearch,findDocumentByPostId,Document,int
net.jforum.search.LuceneSearch,performSearch,net.jforum.search.SearchResult<net.jforum.entities.Post>,net.jforum.search.SearchArgs;net.jforum.search.LuceneContentCollector
net.jforum.search.LuceneSearch,getSorter,Sort,net.jforum.search.SearchArgs
net.jforum.search.LuceneSearch,filterByDateRange,void,net.jforum.search.SearchArgs;java.lang.StringBuilder
net.jforum.search.LuceneSearch,filterByUser,void,net.jforum.search.SearchArgs;java.lang.StringBuilder
net.jforum.search.LuceneSearch,filterByKeywords,void,net.jforum.search.SearchArgs;java.lang.StringBuilder
net.jforum.search.LuceneSearch,filterByForum,void,net.jforum.search.SearchArgs;java.lang.StringBuilder
net.jforum.search.LuceneSearch,analyzeKeywords,java.lang.String[],java.lang.String
net.jforum.search.LuceneSearch,openSearch,void,
net.jforum.search.LuceneSettings,useRAMDirectory,void,
net.jforum.search.LuceneSettings,useFSDirectory,void,java.lang.String
net.jforum.search.LuceneSettings,createIndexDirectory,void,java.lang.String
net.jforum.search.LuceneSettings,directory,Directory,
net.jforum.search.LuceneSettings,analyzer,Analyzer,
net.jforum.search.LuceneSettings,formatDateTime,java.lang.String,java.util.Date
net.jforum.search.NewDocumentAdded,newDocumentAdded,void,
net.jforum.search.NewMessagesSearchOperation,performSearch,net.jforum.search.SearchResult<net.jforum.entities.Topic>,net.jforum.search.SearchArgs
net.jforum.search.NewMessagesSearchOperation,prepareForDisplay,void,
net.jforum.search.NewMessagesSearchOperation,getResults,java.util.List<net.jforum.entities.Topic>,
net.jforum.search.NewMessagesSearchOperation,totalRecords,int,
net.jforum.search.NewMessagesSearchOperation,viewTemplate,java.lang.String,
net.jforum.search.NewMessagesSearchOperation,extractForumId,int,java.lang.Object
net.jforum.search.PorterStandardAnalyzer,createComponents,TokenStreamComponents,java.lang.String
net.jforum.search.SearchArgs,setMatchType,void,java.lang.String
net.jforum.search.SearchArgs,isMatchAll,boolean,
net.jforum.search.SearchArgs,isMatchAny,boolean,
net.jforum.search.SearchArgs,isMatchExact,boolean,
net.jforum.search.SearchArgs,isMatchRaw,boolean,
net.jforum.search.SearchArgs,setDateRange,void,java.util.Date;java.util.Date
net.jforum.search.SearchArgs,getFromDate,java.util.Date,
net.jforum.search.SearchArgs,getToDate,java.util.Date,
net.jforum.search.SearchArgs,getSearchDate,java.lang.String,
net.jforum.search.SearchArgs,setSearchDate,void,java.lang.String
net.jforum.search.SearchArgs,fetchCount,int,
net.jforum.search.SearchArgs,startFetchingAtRecord,void,int
net.jforum.search.SearchArgs,startFrom,int,
net.jforum.search.SearchArgs,setKeywords,void,java.lang.String
net.jforum.search.SearchArgs,setUsername,void,java.lang.String
net.jforum.search.SearchArgs,getUserIds,int[],
net.jforum.search.SearchArgs,getUserIdsForName,int[],
net.jforum.search.SearchArgs,removeNegativeIds,java.util.List<net.jforum.entities.User>,java.util.List<net.jforum.entities.User>
net.jforum.search.SearchArgs,setUserId,void,java.lang.String
net.jforum.search.SearchArgs,getUserId,int,
net.jforum.search.SearchArgs,setUserId,void,int
net.jforum.search.SearchArgs,setForumId,void,int
net.jforum.search.SearchArgs,setOrderBy,void,java.lang.String
net.jforum.search.SearchArgs,setOrderDir,void,java.lang.String
net.jforum.search.SearchArgs,isGroupByForum,boolean,
net.jforum.search.SearchArgs,setGroupByForum,void,boolean
net.jforum.search.SearchArgs,getKeywords,java.lang.String[],
net.jforum.search.SearchArgs,rawKeywords,java.lang.String,
net.jforum.search.SearchArgs,getUsername,java.lang.String,
net.jforum.search.SearchArgs,getForumId,int,
net.jforum.search.SearchArgs,isOrderDirectionDescending,boolean,
net.jforum.search.SearchArgs,getOrderBy,java.lang.String,
net.jforum.search.SearchArgs,getSearchIn,java.lang.String,
net.jforum.search.SearchArgs,setSearchIn,void,java.lang.String
net.jforum.search.SearchArgs,shouldLimitSearchToSubject,boolean,
net.jforum.search.SearchArgs,formatNullOrTrim,java.lang.String,java.lang.String
net.jforum.search.SearchFacade,init,void,
net.jforum.search.SearchFacade,create,void,net.jforum.entities.Post
net.jforum.search.SearchFacade,update,void,net.jforum.entities.Post
net.jforum.search.SearchFacade,search,net.jforum.search.SearchResult<net.jforum.entities.Post>,net.jforum.search.SearchArgs
net.jforum.search.SearchFacade,isSearchEnabled,boolean,
net.jforum.search.SearchFacade,delete,void,net.jforum.entities.Post
net.jforum.search.SearchFacade,manager,net.jforum.search.LuceneManager,
net.jforum.search.SearchOperation,performSearch,net.jforum.search.SearchResult<?>,net.jforum.search.SearchArgs
net.jforum.search.SearchOperation,totalRecords,int,
net.jforum.search.SearchOperation,prepareForDisplay,void,
net.jforum.search.SearchOperation,getResults,java.util.List<?>,
net.jforum.search.SearchOperation,viewTemplate,java.lang.String,
net.jforum.search.SearchOperation,extractForumId,int,T
net.jforum.search.SearchOperation,filterResults,java.util.List<T>,java.util.List<T>
net.jforum.search.SearchOperation,getForum,net.jforum.entities.Forum,
net.jforum.search.SearchOperation,isValid,boolean,
net.jforum.search.SearchOperation.ForumFilterResult,getForum,net.jforum.entities.Forum,
